Year,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Player_Link
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/HD3,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/9H7D3,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*3/D,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*89/HD7,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/D4,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/D,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/9DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*97/H8D,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/3D,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/DH,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/6D,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/5H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/5H,
2020,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*D/H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674/8DH,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35D/H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D34/H5,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*879/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/HD,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/D9H,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*78D/H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/DH,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*79/H8D,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74/59DH,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*78/HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/9DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/8DH,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46/DH8,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*35/H,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/37,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D/9H,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*3/D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/H47,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/5H6,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*89,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74/H938D,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*3/H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3/5H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543/9H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/8HD,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/9D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/86D,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D3H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D3H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65/HD,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453/H6,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463/H5,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/H8D9,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/65H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H18,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/D4H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D7/H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39/75,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/D,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D75/H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48/H76D,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/DH35,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*78/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D7/H9,
2020,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4D/H,
2020,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*D/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/H,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53/HD,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*3/HD,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/DH,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/46H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H1,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/DH,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/9H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*5/H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/H,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53/1H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D5/H64,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7H/9D,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5D/3H,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/D,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7D,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*879/HD,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43/D5H,
2020,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7D,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*879/HD,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794/3658H,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37/4DH,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*78/HD,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*7/HD,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2020,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/3,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3D,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/HD,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D4/H53,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/79HD,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/6,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/D9H,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D9/H15,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D/H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634/H579,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/895H6,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*9/H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/97836D,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97D/H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/D,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/7D3,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/H,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*6/H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/4HD3,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/D,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/35H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9D/H3,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465/HD,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/54DH,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73/DH,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*2/H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2020,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/6H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H3D,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/DH3,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D/9H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H3,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35/H1D,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/DH3,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/9H,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3/H,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/8H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D/H3,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645/H,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/7,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/D,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1D,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/D,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H7D,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/467D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/HD,
2020,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D/9H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98/H7,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46/5H78D,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*8/HD,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8H6,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89H/7D,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/HD,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/76H15D,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54/6H,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987/H,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89/H4D,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D/3H9,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82/D7H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798/HD,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/DH,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*4/H7D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/65,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*97H/8,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*79/8HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/4H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/7H,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/HD,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H9D,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/56H,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/7H391D,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/9H7,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/D39,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7D/H93,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/5H79,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H37945,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/H3D,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/641D,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/DH,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789/HD,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H78D,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/9DH,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/3,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/D39,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/79D,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789/HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53/D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35/4H719D,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/3,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5DH/34,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/35,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/78,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/HD,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/5D,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/9H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/HD793,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD3,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3D1,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H7/8D,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD6,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H3/D79,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/D,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H3D,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D3H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/79D,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/3957DH,
2020,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47/H6D,
2020,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2020,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/56HD,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/DH35,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4D,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6H/784,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/DH98,
2020,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/D5H,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/D3H45,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/DH,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H45D,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/6D43H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/573H,
2020,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4D67H,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/D,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/6789H34,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/HD,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H561,
2020,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H15,
2020,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H7D9,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7D5H,
2020,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD79,
2020,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/49H,
2020,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/56HD,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1H,
2020,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/38D7H,
2020,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2020,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/6H,
2020,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2020,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H3574,
2020,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H579D,
